query_id	query	doc_id	audio_filename	summary_type	audio_summary_filename	rank
1_d1395e9b76ef39fe30593feed32cf9c0	Germanwings Andreas Lubitz	20397cc62952c9159306b287d0ca21ea	20150327-rnam02-planefollow	audio_metadata_synt	audio_metadata_synt/1_d1395e9b76ef39fe30593feed32cf9c0_20150327-rnam02-planefollow	10
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	bd0cb5b53450601e053f7ec3943b5b10	20141218-pm04cubalibre	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141218-pm04cubalibre	1
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	4b59c460b8d9cac6bebeb93667d9c8eb	20141218-am06-cubaobamarpl	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141218-am06-cubaobamarpl	2
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	cb9125cdd6b8a8c2d84a6ef987ee44fe	20141218-twt06-henkencuba	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141218-twt06-henkencuba	3
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	e7a6840bd6e9e54811331e097a55e9d0	20141218-twt05-yanquishavana	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141218-twt05-yanquishavana	4
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	620bd778f2498fa9606bf5ee7f656f7e	20141017-twt09-colomboplan	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141017-twt09-colomboplan	5
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	9d0e3228ca85ffd54cd7beed6f890a42	20141028-twt08-alcoholsummit	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141028-twt08-alcoholsummit	6
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	428968f4f9fac039e78590f657be824	20141014-pm01-russian-response	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141014-pm01-russian-response	7
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	30343491a77fec6c2bfdc6311b49ec8e	20141027-pm10-chocolatememory	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141027-pm10-chocolatememory	8
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	bc3e4fc2f317ca3a0e7e6b82c3e35f8a	20141021-pm07-goughchina	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141021-pm07-goughchina	9
0_e7a6840bd6e9e54811331e097a55e9d0	cuba america_re-establishing diplomatic relations	84146008f319a77e2af01652f7f291cc	20141002-twt01-IRAQMISSION	audio_metadata_synt	audio_metadata_synt/0_e7a6840bd6e9e54811331e097a55e9d0_20141002-twt01-IRAQMISSION	10
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e2785af27cc60248f882022fe3e474a0	20141031-pm05-newcrestvote	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141031-pm05-newcrestvote	1
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	175a0db11811a6174e948556f6f28755	20150212-twt07-telstraprofit	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20150212-twt07-telstraprofit	2
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	df6cd188b00bd6aa2c7efc44aa0b80ac	20141013-twt06-hkmonday	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141013-twt06-hkmonday	3
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1f6f797f9a4d01c89eb310b789581ebd	20141003-pm07-HKACELIVE	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141003-pm07-HKACELIVE	4
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	db76235fcc7f2f122b179e02e8ddf3c	am20141107-am-lambieRPL	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_am20141107-am-lambieRPL	5
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	1039d3373d4620ff89395aff7b89ad5	20141107-pm4-lambiebreakout	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141107-pm4-lambiebreakout	6
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	496b7899c6dd1ad55dc3608da724e145	20141001-twt05-lockehk	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141001-twt05-lockehk	7
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	5e90cf809e5c33a796cd430ab1d4436e	20141017-pm10-tvstreaming	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141017-pm10-tvstreaming	8
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	e91403c561063b9774303d111f75f9c5	20141003-eam03-brazilelection	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141003-eam03-brazilelection	9
3_e2785af27cc60248f882022fe3e474a0	protest vote against gold company executive pay	6014ea7d4c7e374d42f83beaca4ef6b4	20141002-twt08-binglingiv	audio_metadata_synt	audio_metadata_synt/3_e2785af27cc60248f882022fe3e474a0_20141002-twt08-binglingiv	10
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	a35d320258f3cecf94fb65c55a439a5d	20141220-am07-cfmeu	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141220-am07-cfmeu	1
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2a3f38cb03ec0dfbcffe210013862258	20141031-pm01-rplcunionstaskforce	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141031-pm01-rplcunionstaskforce	2
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	6d0f60c8a5815e0a714931bc4cae84ce	20141219-pm04-commissionfollow	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141219-pm04-commissionfollow	3
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ee574969e572723d870fa773dc11dad3	20141219-twt08-unioncommissionrpl	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141219-twt08-unioncommissionrpl	4
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2fb5e2affb90eae4a57febcfe4e7c892	20141017-pm05-bigjim	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141017-pm05-bigjim	5
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	fe66eead0455fc7fb9a63cd3176ace2f	20141007-pm02-commissionextended	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141007-pm02-commissionextended	6
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	21ea15b1aab631ca3a349609299045d3	20141101-sam02-unionfallout	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141101-sam02-unionfallout	7
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	2329913dac2f8b9b242d50321ed1bbc7	20141219-twt09-actureax	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141219-twt09-actureax	8
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ba34e86a5afc38bf1ab10f7a20c1bce4	20141008-rnam03-brandiscommision	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141008-rnam03-brandiscommision	9
3_ee574969e572723d870fa773dc11dad3	trade union royal commission report released Gillard CFMEU	ceeb21a78a3f2a0bdf1144b395f7c1e3	20141120-pm03-cfmeuboycott	audio_metadata_synt	audio_metadata_synt/3_ee574969e572723d870fa773dc11dad3_20141120-pm03-cfmeuboycott	10
